dst_port,protocol,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,fwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
80,6,1923.0,6244409.776391055,6760.270410816433,3640.145605824233,3120.1248049922,7,6,672,11336,260,66,96.0,67.04369577266115,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.6923076923076,1998.3183462646168,3993276.213017752,140,120,20,1,160.25,719.0,0.0,208.4206983483,1814.0,719.0,0.0,302.3333333333,251.4515637034,1770.0,834.0,1.0,354.0,330.0139390995,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.6923076923076,64240,65160,96.0,1889.3333333333333,0,7,6,672,11336,1
80,6,3516.0,3415813.424345848,3697.3833902161546,1990.8987485779287,1706.4846416382252,7,6,674,11336,262,66,96.28571428571428,67.74261010981047,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.8461538461538,1998.267320461321,3993072.284023668,140,120,20,1,293.0,2777.0,0.0,753.4413270675,739.0,325.0,0.0,123.1666666666,127.7228988431,3227.0,2903.0,0.0,645.4,1132.0488682031,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.8461538461538,64240,65160,96.28571428571428,1889.3333333333333,0,7,6,674,11336,1
80,6,1294.0,9281298.29984544,10046.367851622876,5409.582689335394,4636.7851622874805,7,6,674,11336,262,66,96.28571428571428,67.74261010981047,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.8461538461538,1998.267320461321,3993072.284023668,140,120,20,1,107.8333333333,369.0,0.0,114.1744522892,1144.0,395.0,0.0,190.6666666666,158.8905982814,925.0,398.0,1.0,185.0,161.8826735632,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.8461538461538,64240,65160,96.28571428571428,1889.3333333333333,0,7,6,674,11336,1
80,6,63449677.0,377.3068852659408,0.3940130380805563,0.2048867798018893,0.189126258278667,13,12,1268,22672,260,66,97.53846153846152,68.92651090346473,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.6,2030.5380567721447,4123084.8,260,240,20,2,2643736.541666666,63446273.0,0.0,12678205.265081622,63449545.0,63446411.0,0.0,5287462.083333334,17535582.88965159,63449460.0,63446437.0,1.0,5768132.727272728,18239481.311993867,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.6,64240,65160,97.53846153846152,1889.3333333333333,0,13,12,1268,22672,1
80,6,722.0,16632963.988919668,18005.540166204988,9695.290858725764,8310.249307479224,7,6,673,11336,261,66,96.14285714285714,67.39315050280612,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.7692307692308,1998.2928157591905,3993174.177514794,140,120,20,1,60.16666666666666,193.0,0.0,68.96959877769012,590.0,213.0,0.0,98.33333333333334,85.94507289865751,562.9999999999,267.0,1.0,112.5999999999,120.5530588579,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.7692307692308,64240,65160,96.14285714285714,1889.3333333333333,0,7,6,673,11336,1
80,6,1004.0,11947211.155378489,12948.207171314742,6972.111553784861,5976.095617529881,7,6,659,11336,247,66,94.14285714285714,62.50126529331471,7306,66,1889.3333333333333,2629.665039928512,7306,66,922.6923076923076,1998.6534461064373,3994615.5976331374,140,120,20,1,83.66666666666667,299.0,0.0,97.9067016205848,705.0,266.0,0.0,117.5,92.72495169406488,826.0,459.0,1.0,165.20000000000002,182.0070328311,1,0,2,3,0,4,11,0,0,0.8571428571428571,922.6923076923076,64240,65160,94.14285714285714,1889.3333333333333,0,7,6,659,11336,1
80,6,1655.0,7247734.13897281,7854.984894259819,4229.607250755287,3625.377643504532,7,6,659,11336,247,66,94.14285714285714,62.50126529331471,7306,66,1889.3333333333333,2629.665039928512,7306,66,922.6923076923076,1998.6534461064373,3994615.5976331374,140,120,20,1,137.91666666659998,883.0,0.0,235.3389252168,1475.0,883.0,0.0,245.83333333330003,297.1135678864,1559.0,1093.0,0.0,311.8,411.2806341173,1,0,2,3,0,4,11,0,0,0.8571428571428571,922.6923076923076,64240,65160,94.14285714285714,1889.3333333333333,0,7,6,659,11336,1
80,6,3064875.0,7812.39039112525,8.156939516293487,4.241608548472613,3.915330967820874,13,12,1272,22672,261,66,97.84615384615384,69.6461895294806,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.76,2030.4830613427928,4122861.4624,260,240,20,2,127703.125,3061286.0,0.0,611694.3551093901,3064718.0,3061443.0,0.0,255393.16666666672,846055.9146446167,3064679.0,3061411.0,1.0,278607.18181818177,879999.8956042107,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.76,64240,65160,97.84615384615384,1889.3333333333333,0,13,12,1272,22672,1
80,6,17034401.0,1404.5107896661586,1.4676183800064353,0.7631615576033464,0.7044568224030889,13,12,1253,22672,257,66,96.3846153846154,66.25770023353274,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.0,2030.7460697979943,4123929.6,260,240,20,2,709766.7083333335,17031061.0,0.0,3403225.1299208747,17034202.0,17031315.0,0.0,1419516.8333333335,4707134.274406083,17034249.0,17031263.0,0.0,1548568.090909091,4896058.0504831625,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.0,64240,65160,96.3846153846154,1889.3333333333333,0,13,12,1253,22672,1
80,6,2253.0,5329782.512205948,5770.084332001776,3106.968486462494,2663.115845539281,7,6,672,11336,260,66,96.0,67.04369577266115,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.6923076923076,1998.3183462646168,3993276.213017752,140,120,20,1,187.7499999999,1428.0,0.0,382.2813372809,2081.0,1428.0,0.0,346.8333333333,492.2991694307,2053.0,1559.0,6.0,410.6,591.675789601,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.6923076923076,64240,65160,96.0,1889.3333333333333,0,7,6,672,11336,1
80,6,1076.0,11157063.197026024,12081.7843866171,6505.576208178439,5576.208178438662,7,6,669,11336,257,66,95.57142857142856,65.99536161808679,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.4615384615385,1998.395149012736,3993583.1715976326,140,120,20,1,89.66666666666666,392.0,0.0,112.9545139523,873.0,411.0,0.0,145.5,136.35829029919998,684.0,321.0,1.0,136.79999999999998,129.0773411563,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.4615384615385,64240,65160,95.57142857142856,1889.3333333333333,0,7,6,669,11336,1
80,6,53338713.0,672.1572003433979,0.6936800293625383,0.3562140691321142,0.337465960230424,19,18,1844,34008,261,66,97.05263157894736,67.2172234226745,7306,66,1889.3333333333333,2629.665039928512,7306,66,968.972972972973,2041.793905030792,4168922.350620891,380,360,20,3,1481630.9166666665,44919647.0,0.0,7471223.523757316,53335011.0,44919806.0,0.0,2963056.166666666,10356161.70040104,53338580.0,44919905.0,0.0,3137563.529411765,10630739.049217232,3,0,6,7,0,12,33,0,0,0.9473684210526316,968.972972972973,64240,65160,97.05263157894736,1889.3333333333333,0,19,18,1844,34008,1
80,6,1288.0,9322204.9689441,10093.167701863353,5434.782608695652,4658.385093167702,7,6,671,11336,259,66,95.85714285714286,66.69424599603471,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.6153846153846,1998.3439119762504,3993378.390532545,140,120,20,1,107.3333333333,420.0,0.0,119.9793963793,1043.0,450.0,0.0,173.8333333333,155.0327026433,1142.0,572.0,0.0,228.4,222.398381289,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.6153846153846,64240,65160,95.85714285714286,1889.3333333333333,0,7,6,671,11336,1
80,6,8356247.0,2863.9651269283927,2.991773699365277,1.5557223236699442,1.436051375695333,13,12,1260,22672,262,66,96.92307692307692,67.53968809119289,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.28,2030.6493842118584,4123536.9216,260,240,20,2,348176.9583333333,8350801.000000001,0.0,1668662.5063718322,8355834.999999999,8350921.0,0.0,696319.5833333333,2307949.236529313,8356085.0,8350906.0,1.0,759644.0909090908,2400567.861245844,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.28,64240,65160,96.92307692307692,1889.3333333333333,0,13,12,1260,22672,1
80,6,3355370.0,7131.851330851739,7.450743137120496,3.874386431302658,3.576356705817838,13,12,1258,22672,261,66,96.76923076923076,67.17961440582981,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.2,2030.6770693539631,4123649.360000001,260,240,20,2,139807.0833333333,3353038.0,0.0,670004.9724398142,3355236.0,3353192.0,0.0,279603.0,926721.965231392,3354842.0,3353379.0,0.0,304985.6363636364,963986.6306186536,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.2,64240,65160,96.76923076923076,1889.3333333333333,0,13,12,1258,22672,1
80,6,13924698.0,1718.5291918000664,1.79537107375686,0.9335929583535671,0.8617781154032929,13,12,1258,22672,262,66,96.76923076923076,67.19678775078216,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.2,2030.677364821896,4123650.56,260,240,20,2,580195.7499999999,13918828.0,0.0,2781297.2129518124,13920471.0,13918971.0,0.0,1160039.25,3846962.6693135696,13924541.0,13919008.0,1.0,1265867.3636363635,4001274.5817318186,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.2,64240,65160,96.76923076923076,1889.3333333333333,0,13,12,1258,22672,1
80,6,67203068.0,533.6363512451544,0.5505701019483218,0.282725187486976,0.2678449144613457,19,18,1854,34008,262,66,97.57894736842104,68.42153845981363,7306,66,1889.3333333333333,2629.665039928512,7306,66,969.2432432432432,2041.699046110072,4168534.994886778,380,360,20,3,1866751.8888888883,58530772.0,0.0,9683220.830297071,67202830.0,58530911.0,0.0,3733490.555555556,13437306.688015109,67202856.0,58531169.0,0.0,3953109.176470588,13795508.00140828,3,0,6,7,0,12,33,0,0,0.9473684210526316,969.2432432432432,64240,65160,97.57894736842104,1889.3333333333333,0,19,18,1854,34008,1
80,6,65792310.0,363.90271142630496,0.3799836181462545,0.1975914814360523,0.1823921367102021,13,12,1270,22672,262,66,97.6923076923077,69.29023087473844,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.68,2030.5106100683147,4122973.3375999993,260,240,20,2,2741346.25,65790351.0,0.0,13146626.28290776,65792027.00000001,65790503.0,0.0,5482668.916666665,18183496.14378097,65792192.0,65790488.99999999,1.0,5981108.363636363,18913386.82693788,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.68,64240,65160,97.6923076923077,1889.3333333333333,0,13,12,1270,22672,1
80,6,1783.0,6735277.621985418,7291.082445316882,3925.967470555244,3365.1149747616373,7,6,673,11336,261,66,96.14285714285714,67.39315050280612,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.7692307692308,1998.2928157591905,3993174.177514794,140,120,20,1,148.5833333333,943.0,0.0,254.205447861,840.0,351.0,0.0,140.0,132.36439601840002,1535.0,1019.0,1.0,307.0,377.320553376,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.7692307692308,64240,65160,96.14285714285714,1889.3333333333333,0,7,6,673,11336,1
80,6,8369275.0,2858.909523226325,2.9871165662497647,1.5533006144498778,1.4338159517998872,13,12,1255,22672,261,66,96.53846153846152,66.66635108406568,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.08,2030.7191222815627,4123820.153600001,260,240,20,2,348719.7916666666,8367132.0,0.0,1671954.526552431,8369099.0,8367487.000000001,0.0,697424.9166666667,2312610.735675104,8369076.0,8367436.0,1.0,760825.0909090909,2405421.579115185,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.08,64240,65160,96.53846153846152,1889.3333333333333,0,13,12,1255,22672,1
80,6,8162.000000000001,1469615.2903700073,1592.7468757657434,857.6329331046311,735.1139426611124,7,6,659,11336,247,66,94.14285714285714,62.50126529331471,7306,66,1889.3333333333333,2629.665039928512,7306,66,922.6923076923076,1998.6534461064373,3994615.5976331374,140,120,20,1,680.1666666666,4133.0,0.0,1220.1062681404,4029.0,2395.0,0.0,671.4999999999001,834.6657514638,7958.9999999999,4238.0,1.0,1591.7999999999,1578.0087959197,1,0,2,3,0,4,11,0,0,0.8571428571428571,922.6923076923076,64240,65160,94.14285714285714,1889.3333333333333,0,7,6,659,11336,1
80,6,54529448.0,876.4438620394617,0.8985970296270007,0.4584678722586738,0.4401291573683269,25,24,2448,45344,261,66,97.92,68.87607422029801,7306,66,1889.3333333333333,2629.665039928512,7306,66,975.3469387755102,2047.286771444452,4191383.1245314456,500,480,20,4,1136030.1666666667,46230254.0,0.0,6633819.402462734,54529276.99999999,46230380.0,0.0,2272053.208333333,9243084.52459644,54529209.0,46230385.0,1.0,2370835.173913043,9429483.052135073,4,0,8,9,0,16,44,0,0,0.96,975.3469387755102,64240,65160,97.92,1889.3333333333333,0,25,24,2448,45344,1
80,6,2007.0,5976581.963129048,6477.329347284504,3487.7927254608867,2989.536621823617,7,6,659,11336,247,66,94.14285714285714,62.50126529331471,7306,66,1889.3333333333333,2629.665039928512,7306,66,922.6923076923076,1998.6534461064373,3994615.5976331374,140,120,20,1,167.2499999999,1480.0,0.0,397.9705024663,1903.9999999999,1501.0,0.0,317.33333333329995,537.2019070041,527.0,193.0,2.0,105.3999999999,63.089143281550434,1,0,2,3,0,4,11,0,0,0.8571428571428571,922.6923076923076,64240,65160,94.14285714285714,1889.3333333333333,0,7,6,659,11336,1
80,6,1036.0,11591698.841698842,12548.262548262548,6756.756756756757,5791.505791505791,7,6,673,11336,261,66,96.14285714285714,67.39315050280612,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.7692307692308,1998.2928157591905,3993174.177514794,140,120,20,1,86.33333333333334,488.0,0.0,131.7708448616,862.0,506.00000000000006,0.0,143.66666666659998,172.7760271436,906.0,662.0,1.0,181.2,243.2360170698,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.7692307692308,64240,65160,96.14285714285714,1889.3333333333333,0,7,6,673,11336,1
80,6,1025.0,11702439.024390245,12682.926829268292,6829.268292682927,5853.658536585365,7,6,659,11336,247,66,94.14285714285714,62.50126529331471,7306,66,1889.3333333333333,2629.665039928512,7306,66,922.6923076923076,1998.6534461064373,3994615.5976331374,140,120,20,1,85.41666666666667,267.0,0.0,104.1124859093,765.0,297.0,0.0,127.5,121.8670723917,758.0,363.0,1.0,151.6,158.9535781289,1,0,2,3,0,4,11,0,0,0.8571428571428571,922.6923076923076,64240,65160,94.14285714285714,1889.3333333333333,0,7,6,659,11336,1
80,6,2538.0,4730102.4428684,5122.143420015761,2758.077226162333,2364.066193853428,7,6,669,11336,257,66,95.57142857142856,65.99536161808679,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.4615384615385,1998.395149012736,3993583.1715976326,140,120,20,1,211.5,1149.0,0.0,326.4657970854,2175.0,1170.0,0.0,362.5,410.5,1389.0,915.0,0.0,277.79999999999995,329.76925266,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.4615384615385,64240,65160,95.57142857142856,1889.3333333333333,0,7,6,669,11336,1
80,6,3042639.0,7867.841041937608,8.216551487047921,4.272606773264919,3.943944713783002,13,12,1267,22672,261,66,97.46153846153848,68.75219200378592,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.56,2030.5519265460807,4123141.1264,260,240,20,2,126776.625,3040611.0,0.0,607576.4732912099,3042375.0,3040861.0,0.0,253531.25,840411.5480237568,3042503.0,3040814.0,1.0,276591.1818181818,874124.0196967911,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.56,64240,65160,97.46153846153848,1889.3333333333333,0,13,12,1267,22672,1
80,6,1327.0,9049736.247174077,9796.533534287866,5275.056518462698,4521.4770158251695,7,6,673,11336,261,66,96.14285714285714,67.39315050280612,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.7692307692308,1998.2928157591905,3993174.177514794,140,120,20,1,110.5833333333,409.0,0.0,156.8042613862,918.0,417.0,0.0,153.0,168.6880750576,993.9999999999,483.0,1.0,198.7999999999,221.2323665289,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.7692307692308,64240,65160,96.14285714285714,1889.3333333333333,0,7,6,673,11336,1
80,6,2605.0,4609980.806142034,4990.403071017275,2687.140115163148,2303.262955854126,7,6,673,11336,261,66,96.14285714285714,67.39315050280612,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.7692307692308,1998.2928157591905,3993174.177514794,140,120,20,1,217.0833333333,1536.0,0.0,412.4523120582,2414.0,1536.0,0.0,402.3333333333,523.4706826132,2397.0,1750.0,1.0,479.3999999999,666.4702844088,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.7692307692308,64240,65160,96.14285714285714,1889.3333333333333,0,7,6,673,11336,1
80,6,949.0,12650158.061116964,13698.6301369863,7376.185458377239,6322.444678609062,7,6,669,11336,257,66,95.57142857142856,65.99536161808679,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.4615384615385,1998.395149012736,3993583.1715976326,140,120,20,1,79.08333333333333,299.0,0.0,88.96952505711654,740.0,320.0,0.0,123.3333333333,127.1805365961,650.0,269.0,1.0,130.0,93.92763171718958,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.4615384615385,64240,65160,95.57142857142856,1889.3333333333333,0,7,6,669,11336,1
80,6,838.0,14315035.799522674,15513.12649164678,8353.221957040572,7159.904534606206,7,6,660,11336,248,66,94.28571428571428,62.85064901520631,7306,66,1889.3333333333333,2629.665039928512,7306,66,922.7692307692308,1998.6274580262152,3994511.7159763305,140,120,20,1,69.83333333333334,191.0,0.0,69.1385485014611,647.0,320.0,0.0,107.8333333333,111.5039859775,682.0,244.0,1.0,136.4,86.9726393758405,1,0,2,3,0,4,11,0,0,0.8571428571428571,922.7692307692308,64240,65160,94.28571428571428,1889.3333333333333,0,7,6,660,11336,1
80,6,58294773.0,410.77439310039,0.4288549163747494,0.2230045565148697,0.2058503598598797,13,12,1274,22672,262,66,98.0,70.00659309610116,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.84,2030.4556272915693,4122750.0544000007,260,240,20,2,2428948.875,58289637.0,0.0,11647758.660928052,58294596.0,58289898.0,0.0,4857883.0,16110358.695936132,58294558.0,58289838.0,0.0,5299505.2727272725,16757014.551492965,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.84,64240,65160,98.0,1889.3333333333333,0,13,12,1274,22672,1
80,6,7639.0,1571540.7775886897,1701.7934284592225,916.350307631889,785.4431208273335,7,6,669,11336,257,66,95.57142857142856,65.99536161808679,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.4615384615385,1998.395149012736,3993583.1715976326,140,120,20,1,636.5833333333001,4240.0,0.0,1217.8568921356,3399.0,1913.0,0.0,566.5,689.503867526,7317.0,4369.0,0.0,1463.4,1830.1336126086,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.4615384615385,64240,65160,95.57142857142856,1889.3333333333333,0,7,6,669,11336,1
80,6,1466.0,8188949.522510231,8867.667121418826,4774.897680763984,4092.769440654843,7,6,669,11336,257,66,95.57142857142856,65.99536161808679,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.4615384615385,1998.395149012736,3993583.1715976326,140,120,20,1,122.1666666666,419.0,0.0,146.49848311690002,1181.0,437.0,0.0,196.8333333333,184.0030947807,1047.0,612.0,1.0,209.4,227.4683274656,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.4615384615385,64240,65160,95.57142857142856,1889.3333333333333,0,7,6,669,11336,1
80,6,986.0,12174442.190669373,13184.584178498988,7099.391480730224,6085.192697768764,7,6,668,11336,256,66,95.42857142857144,65.64592717832569,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.3846153846154,1998.4208203348785,3993685.775147929,140,120,20,1,82.16666666666666,333.0,0.0,96.73488971869916,789.0,350.0,0.0,131.5,133.2763419866,652.9999999999,237.0,1.0,130.6,81.89163571452215,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.3846153846154,64240,65160,95.42857142857144,1889.3333333333333,0,7,6,668,11336,1
80,6,70470052.0,339.7045882696383,0.3547606293805488,0.1844755272778853,0.1702851021026634,13,12,1267,22672,260,66,97.46153846153848,68.74771647633149,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.56,2030.551847749769,4123140.8064000006,260,240,20,2,2936252.1666666665,70468310.0,0.0,14081407.469426967,70469774.0,70468445.0,0.0,5872481.166666666,19476415.9099424,70469930.99999999,70468488.0,0.0,6406357.363636362,20258224.458034,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.56,64240,65160,97.46153846153848,1889.3333333333333,0,13,12,1267,22672,1
80,6,1961.0,6117287.098419174,6629.270780214176,3569.6073431922487,3059.663437021928,7,6,660,11336,248,66,94.28571428571428,62.85064901520631,7306,66,1889.3333333333333,2629.665039928512,7306,66,922.7692307692308,1998.6274580262152,3994511.7159763305,140,120,20,1,163.4166666666,628.0,0.0,206.4446892565,1808.0,755.0,0.0,301.3333333333,294.2480057517,1845.0,839.0,1.0,369.0,311.4507986825,1,0,2,3,0,4,11,0,0,0.8571428571428571,922.7692307692308,64240,65160,94.28571428571428,1889.3333333333333,0,7,6,660,11336,1
80,6,964.0,12442946.058091288,13485.477178423236,7261.410788381742,6224.066390041494,7,6,659,11336,247,66,94.14285714285714,62.50126529331471,7306,66,1889.3333333333333,2629.665039928512,7306,66,922.6923076923076,1998.6534461064373,3994615.5976331374,140,120,20,1,80.33333333333334,300.0,0.0,90.14556130072197,664.0,201.0,0.0,110.6666666666,77.3922189600192,833.0,402.0,1.0,166.5999999999,163.05900772409998,1,0,2,3,0,4,11,0,0,0.8571428571428571,922.6923076923076,64240,65160,94.14285714285714,1889.3333333333333,0,7,6,659,11336,1
80,6,11642909.0,2054.898822965979,2.1472297000689435,1.1165594440358506,1.0306702560330927,13,12,1253,22672,256,66,96.3846153846154,66.24608953514331,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.0,2030.7458728260408,4123928.8,260,240,20,2,485121.2083333332,11640919.0,0.0,2326144.6420637546,11642794.0,11640977.0,0.0,970232.8333333333,3217350.4234106936,11642753.0,11641118.0,0.0,1058432.090909091,3346539.1289291,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.0,64240,65160,96.3846153846154,1889.3333333333333,0,13,12,1253,22672,1
80,6,63773654.0,374.3395352569887,0.376330953217766,0.188165476608883,0.188165476608883,12,12,1201,22672,261,66,100.08333333333331,70.93243068034693,7306,66,1889.3333333333333,2629.665039928512,7306,66,994.7083333333334,2064.083018339433,4260438.706597223,240,240,20,2,2772767.565217392,63770833.0,0.0,13004831.247914564,63773503.00000001,63770991.0,0.0,5797591.181818182,18332798.71401236,63773393.0,63770946.0,1.0,5797581.181818182,18332787.646366127,2,0,4,5,0,8,21,0,0,1.0,994.7083333333334,64240,65160,100.08333333333331,1889.3333333333333,0,12,12,1201,22672,1
80,6,58244579.0,410.9567003651962,0.429224494866724,0.2231967373306964,0.2060277575360275,13,12,1264,22672,258,66,97.23076923076924,68.20574512927084,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.44,2030.593175995625,4123308.646399999,260,240,20,2,2426857.458333333,58241716.0,0.0,11638202.525505496,58244320.0,58241820.0,0.0,4853693.333333333,16097125.85681526,58244323.0,58241921.0,1.0,5294938.454545455,16743306.009487104,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.44,64240,65160,97.23076923076924,1889.3333333333333,0,13,12,1264,22672,1
80,6,1816.0,6609581.497797357,7158.590308370044,3854.625550660793,3303.9647577092514,7,6,667,11336,255,66,95.28571428571428,65.29649801529348,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.3076923076924,1998.446526857814,3993788.520710059,140,120,20,1,151.3333333333,586.0,0.0,193.1624244573,1607.0,600.0,0.0,267.8333333333,226.3871438242,1230.0,801.0,1.0,246.00000000000003,301.3994027864,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.3076923076924,64240,65160,95.28571428571428,1889.3333333333333,0,7,6,667,11336,1
80,6,65035526.00000001,368.1065022830752,0.3844052864276057,0.1998907489423549,0.1845145374852507,13,12,1268,22672,261,66,97.53846153846152,68.92985886962907,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.6,2030.538115869781,4123085.04,260,240,20,2,2709813.583333333,65032132.00000001,0.0,12995101.709203012,65035419.00000001,65032235.0,0.0,5419618.250000002,17973880.23206735,65035229.0,65032527.0,1.0,5912293.545454546,18695459.35499024,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.6,64240,65160,97.53846153846152,1889.3333333333333,0,13,12,1268,22672,1
80,6,1332.0,9012762.762762764,9759.75975975976,5255.255255255255,4504.504504504504,7,6,669,11336,257,66,95.57142857142856,65.99536161808679,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.4615384615385,1998.395149012736,3993583.1715976326,140,120,20,1,111.0,472.0,0.0,139.0898989862,1201.0,472.0,0.0,200.1666666666,158.10694341340002,1197.0,594.0,1.0,239.4,238.4068790953,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.4615384615385,64240,65160,95.57142857142856,1889.3333333333333,0,7,6,669,11336,1
80,6,63773558.0,562.5215390993238,0.5801777595661198,0.2979291197771966,0.2822486397889232,19,18,1866,34008,261,66,98.21052631578948,69.8468843801764,7306,66,1889.3333333333333,2629.665039928512,7306,66,969.5675675675676,2041.5853874093225,4168070.8940832727,380,360,20,3,1771487.7222222225,46741633.0,0.0,8099667.780649911,63773246.0,46741740.0,0.0,3542958.111111111,11177378.799337951,63773393.0,46741797.0,1.0,3751376.058823529,11467399.548217803,3,0,6,7,0,12,33,0,0,0.9473684210526316,969.5675675675676,64240,65160,98.21052631578948,1889.3333333333333,0,19,18,1866,34008,1
80,6,3389432.0,7058.999856023074,7.375867106937092,3.835450895607288,3.5404162113298043,13,12,1254,22672,257,66,96.46153846153848,66.43170626766361,7306,66,1889.3333333333333,2629.665039928512,7306,66,957.04,2030.732074499244,4123872.7584,260,240,20,2,141226.33333333328,3386469.0,0.0,676679.8915595582,3389382.0,3386745.0,0.0,282448.5,935980.6306987609,3389308.0,3386862.0,1.0,308118.9090909091,973584.0824047507,2,0,4,5,0,8,22,0,0,0.9230769230769232,957.04,64240,65160,96.46153846153848,1889.3333333333333,0,13,12,1254,22672,1
80,6,2081.0,5768861.124459394,6246.99663623258,3363.767419509851,2883.2292167227297,7,6,669,11336,257,66,95.57142857142856,65.99536161808679,7306,66,1889.3333333333333,2629.665039928512,7306,66,923.4615384615385,1998.395149012736,3993583.1715976326,140,120,20,1,173.4166666666,991.0,0.0,272.2295166256,1936.0,1034.0,0.0,322.6666666666,389.1938962636,1908.0,1136.0,1.0,381.6,404.2141016837,1,0,2,3,0,4,11,0,0,0.8571428571428571,923.4615384615385,64240,65160,95.57142857142856,1889.3333333333333,0,7,6,669,11336,1
